primaryName,escritor_score_mean,escritor_score_max,escritor_score_std,escritor_ganador_oscar_prom,escritor_nominado_oscar_prom
Majnu Lucknowi,7.4,7.4,,0.0,0.0
Majnun Vahidov,,,,0.0,0.0
Majo Staffolani de Amoriza,5.4,5.8,0.5656854249492382,0.0,0.0
Major Kherawala,7.4,7.4,,0.0,0.0
Major Ravi,5.6625,8.5,1.7975678012247547,0.0,0.0
Major Sundarrajan,6.6,6.6,,0.0,0.0
Maju,4.9,4.9,,0.0,0.0
Maju de Paiva,,,,0.0,0.0
Majô De Castro,8.9,8.9,,0.0,0.0
Mak 'Kusare,,,,0.0,0.0
Mak Hui,6.7,6.7,,0.0,0.0
Mak Rai Insan,,,,0.0,0.0
Mak Yiu-Kuen,,,,0.0,0.0
Makala Harmon,7.4,7.4,,0.0,0.0
Makanaka Mavengere,,,,0.0,0.0
Makar Kirikov,,,,0.0,0.0
Makara Montes,,,,0.0,0.0
Makarand Mane,6.8999999999999995,7.8,0.8544003745317531,0.0,0.0
Makayla Gawlik,,,,0.0,0.0
Makayla McIntosh,,,,0.0,0.0
Makbul Mubarak,,,,0.0,0.0
Makbula Manzoor,6.4,6.4,,0.0,0.0
Makbule Kosif,,,,0.0,0.0
Makeiva Albritten,,,,0.0,0.0
Makenzy Orcel,,,,0.0,0.0
Makgalema Lennox Thobela,,,,0.0,0.0
Makgano Mamabolo,,,,0.0,0.0
Makhambet Otemisuly,4.5,4.5,,0.0,0.0
Makhan Singh,7.1,7.1,,0.0,0.0
Makhmud Tuychiev,5.2,5.2,,0.0,0.0
Maki Hisatomi,5.2,5.2,,0.0,0.0
Maki Komaki,,,,0.0,0.0
Maki Komori,,,,0.0,0.0
Maki Miyoshi,5.3,5.3,,0.0,0.0
Maki Mizui,5.300000000000001,5.9,0.8485281374238575,0.0,0.0
Maki Takahashi,,,,0.0,0.0
Makiedo Olga,8.6,8.6,,0.0,0.0
Makiko Iguchi,5.7,5.7,,0.0,0.0
Makiko Ishihara,,,,0.0,0.0
Makiko Uchidate,6.0,7.0,1.3228756555322954,0.0,0.0
Makiko Watanabe,7.1,7.1,,0.0,0.0
Makinde Adeniran,,,,0.0,0.0
Makine Muroi,4.25,4.4,0.21213203435596475,0.0,0.0
Makino,6.0,6.0,,0.0,0.0
Makinov,4.8,4.8,,0.0,0.0
Makis Berganos,,,,0.0,0.0
Makis Moraitis,,,,0.0,0.0
Makis Papadimitratos,6.45,6.9,0.636396103067893,0.0,0.0
Makis Papageorgiou,,,,0.0,0.0
Makis Tsitas,5.9,5.9,,0.0,0.0
Makkalanban,6.8,6.8,,0.0,0.0
Makki Sanada,7.4,7.4,,0.0,0.0
Mako Graves,,,,0.0,0.0
Mako Watanabe,6.4,6.4,,0.0,0.0
Makoto Fukami,6.55,7.4,1.1309288218097546,0.0,0.0
Makoto Hamaguchi,5.5,5.5,,0.0,0.0
Makoto Hayashi,5.0,5.0,,0.0,0.0
Makoto Honda,7.6,7.6,,0.0,0.0
Makoto Ichihôshi,,,,0.0,0.0
Makoto Inagaki,,,,0.0,0.0
Makoto Isshiki,6.65,7.1,0.6363961030678921,0.0,0.0
Makoto Itakura,6.1,6.1,,0.0,0.0
Makoto Itô,,,,0.0,0.0
Makoto Kaji,,,,0.0,0.0
Makoto Kawashima,6.9,6.9,,0.0,0.0
Makoto Kedouin,4.2,4.2,,0.0,0.0
Makoto Kitajô,6.8,6.8,,0.0,0.0
Makoto Kumawaza,,,,0.0,0.0
Makoto Kurosawa,7.0,7.0,,0.0,0.0
Makoto Mizuta,,,,0.0,0.0
Makoto Nagahisa,6.8,6.8,,0.0,0.0
Makoto Naitô,5.884615384615385,7.0,1.1451682218828187,0.0,0.0
Makoto Nakamura,6.733333333333333,7.3,0.55075705472861,0.0,0.0
Makoto Ogino,5.699999999999999,6.1,0.5656854249492376,0.0,0.0
Makoto Ojiro,,,,0.0,0.0
Makoto Raiku,6.5,6.5,,0.0,0.0
Makoto Sanada,6.3,6.3,,0.0,0.0
Makoto Sano,,,,0.0,0.0
Makoto Sasa,8.1,8.1,,0.0,0.0
Makoto Satô,7.65,8.1,0.6363961030678921,0.0,0.0
Makoto Sekine,,,,0.0,0.0
Makoto Shiina,7.05,7.8,0.8916277250063503,0.0,0.0
Makoto Shinkai,7.45,8.4,0.5394441583704471,0.0,0.0
Makoto Shinozaki,5.733333333333333,7.4,1.3793718377097113,0.0,0.0
Makoto Suzuki,5.5,5.5,,0.0,0.0
Makoto Takayama,,,,0.0,0.0
Makoto Tanaka,5.95,6.4,0.636396103067893,0.0,0.0
Makoto Toda,,,,0.0,0.0
Makoto Ueda,6.8625,7.5,0.6162965427222747,0.0,0.0
Makoto Uezu,6.640000000000001,7.8,0.8443932733033821,0.0,0.0
Makoto Wada,7.1000000000000005,7.4,0.30000000000000016,0.0,0.0
Makoto Yokoyama,5.25,6.7,2.050609665440988,0.0,0.0
Makrand Deshpande,5.725,8.8,2.3514180118955172,0.0,0.0
Makrand Sawant,7.7,7.7,,0.0,0.0
Maks Andrin,,,,0.0,0.0
Maks Belskiy,5.9,5.9,,0.0,0.0
Maks Polyanovskiy,6.4,6.4,,0.0,0.0
Maksim Aksenov,,,,0.0,0.0
Maksim Anikin,6.1,6.1,,0.0,0.0
Maksim Arbugaev,7.8,7.8,,0.0,0.0
Maksim Asenov,6.9,6.9,,0.0,0.0
Maksim Belozor,5.05,6.3,1.7677669529663689,0.0,0.0
Maksim Budarin,5.566666666666666,7.0,1.2897028081435402,0.0,0.0
Maksim Esaulov,4.95,5.2,0.3535533905932738,0.0,0.0
Maksim Fadeev,4.4,4.4,,0.0,0.0
Maksim Fedoseyev,6.5,6.5,,0.0,0.0
Maksim Fedotov,,,,0.0,0.0
Maksim Gettuev,6.2,6.2,,0.0,0.0
Maksim Glebovsky,4.8,4.8,,0.0,0.0
Maksim Iksanov,,,,0.0,0.0
Maksim Ivanov,6.0,6.0,,0.0,0.0
Maksim Kadushkin,,,,0.0,0.0
Maksim Karbanovich,3.8,3.8,,0.0,0.0
Maksim Kazantsev,,,,0.0,0.0
Maksim Korostyshevsky,6.5,6.5,,0.0,0.0
Maksim Kovalev,8.9,8.9,,0.0,0.0
Maksim Kravchinskii,,,,0.0,0.0
Maksim Kudymov,,,,0.0,0.0
Maksim Kurochkin,5.68,6.4,0.41472882706655456,0.0,0.0
Maksim Litvinov,,,,0.0,0.0
Maksim Luzhanin,7.0,7.0,,0.0,0.0
Maksim Markin,,,,0.0,0.0
Maksim Nesterov,,,,0.0,0.0
Maksim Orazov,,,,0.0,0.0
Maksim Panfilov,6.4,6.4,,0.0,0.0
Maksim Parshin,,,,0.0,0.0
Maksim Peshkov,,,,0.0,0.0
Maksim Pezhemskiy,5.875,7.0,1.220314167199032,0.0,0.0
Maksim Rogalskiy,6.3,6.3,,0.0,0.0
Maksim Romantsov,5.8,5.8,,0.0,0.0
Maksim Sagalovich,6.5,6.5,,0.0,0.0
Maksim Schastnyev,6.1,6.1,,0.0,0.0
Maksim Serebrennikov,,,,0.0,0.0
Maksim Shved,8.4,8.4,,0.0,0.0
Maksim Stetskov,6.4,6.4,,0.0,0.0
Maksim Stishov,4.316666666666666,5.4,0.6177917664283548,0.0,0.0
Maksim Sveshnikov,5.25,7.1,1.7715341750396276,0.0,0.0
Maksim Tarasenko,,,,0.0,0.0
Maksim Trapo,6.7,6.7,,0.0,0.0
Maksim Tsagarayev,5.4,5.4,,0.0,0.0
Maksim Tukhanin,4.0,4.0,,0.0,0.0
Maksim Vasilenko,6.4,6.4,,0.0,0.0
Maksim Volkov,,,,0.0,0.0
Maksim Voronkov,3.3200000000000003,5.3,1.239758040909596,0.0,0.0
Maksim Yusupov,4.0,4.0,,0.0,0.0
Maksim Zhabko,6.1,6.1,,0.0,0.0
Maksimilijan Ruzinski,7.3,7.3,,0.0,0.0
Maksud Hossain,,,,0.0,0.0
Maksud Ibragimbekov,6.955555555555556,8.5,0.9850267903858136,0.0,0.0
Maksym,,,,0.0,0.0
Maksym Chuzha,,,,0.0,0.0
Maksym Nakonechnyi,7.0,7.0,,0.0,0.0
Maksym Stasiuk,,,,0.0,0.0
Maksym Vasyanovych,8.7,8.7,,0.0,0.0
Maksymilian Maszenda,,,,0.0,0.0
Maksymilian Michorczyk,,,,0.0,0.0
Maksymillian Kulczycki,,,,0.0,0.0
Mal Haneen,,,,0.0,0.0
Mal Pope,7.4,7.4,,0.0,0.0
Mal Williamson,,,,0.0,0.0
Mala Miles,,,,0.0,0.0
Mala Sen,7.5,7.5,,0.0,0.0
Malachi Hooper,,,,0.0,0.0
Malachi Leopold,6.7,6.7,,0.0,0.0
Malachi Roth,9.3,9.3,,0.0,0.0
Malachi Smyth,5.2,5.7,0.7071067811865476,0.0,0.0
Malai Choopiniji,6.6,6.6,,0.0,0.0
Malaika Mushandu,,,,0.0,0.0
Malaka Dewapriya,6.8,6.8,,0.0,0.0
Malala Yousafzai,7.0,7.0,,0.0,0.0
Malam Saguirou,,,,0.0,0.0
Malan Steyn,7.4,7.4,,0.0,0.0
Malani Coomes,7.4,7.4,,0.0,0.0
Malani Pathiraja,7.6,7.6,,0.0,0.0
Malathy Narayan,,,,0.0,0.0
Malati Patil,4.6,4.6,,0.0,0.0
Malatyali Fahri,3.9,3.9,,0.0,0.0
Malaury Eloi Paisley,,,,0.0,0.0
Malavalli Saikrishna,6.315384615384615,8.6,1.2811753417898177,0.0,0.0
Malay Bhattacharya,4.6,4.6,,0.0,0.0
Malay Javier,4.6,4.6,,0.0,0.0
Malay Misra,8.4,8.4,,0.0,0.0
Malaya Roxanne Santos,3.0,3.0,,0.0,0.0
Malayalam Sarah Thomas,6.8,6.8,,0.0,0.0
Malayatoor Ramakrishnan,6.55,7.1,0.7778174593052021,0.0,0.0
Malayattoor Ramakrishnan,5.9,7.0,1.5556349186104044,0.0,0.0
Malc Panday,4.9,4.9,,0.0,0.0
Malcolm Abbey,5.6,5.6,,0.0,0.0
Malcolm Barbour,4.8,5.0,0.2828427124746193,0.0,0.0
Malcolm Benson,6.3,6.5,0.2828427124746193,0.0,0.0
Malcolm Bosse,6.1,6.2,0.1414213562373093,0.0,0.0
Malcolm Brabant,6.8,6.8,,0.0,0.0
Malcolm Braly,6.0,6.0,,0.0,0.0
Malcolm Campbell,6.433333333333334,7.0,0.5131601439446881,0.0,0.0
Malcolm Champ Heaggans,,,,0.0,0.0
Malcolm Clarke,7.033333333333334,7.7,0.986576572463249,0.0,0.0
Malcolm D. Lee,6.266666666666667,6.7,0.6658328118479391,0.0,0.0
Malcolm Deegan,4.9,4.9,,0.0,0.0
Malcolm Dixelius,7.05,7.3,0.3535533905932738,0.0,0.0
Malcolm Doney,,,,0.0,0.0
Malcolm Forest,,,,0.0,0.0
Malcolm Fox,,,,0.0,0.0
Malcolm Fraser,,,,0.0,0.0
Malcolm Furri,,,,0.0,0.0
Malcolm Galea,6.3,6.3,,0.0,0.0
Malcolm Galloway,6.8,6.8,,0.0,0.0
Malcolm Gari Love Owens,,,,0.0,0.0
Malcolm Guy,8.4,8.4,,0.0,0.0
Malcolm Hart,7.2,7.2,,0.0,0.0
Malcolm Hulke,6.8,6.8,,0.0,0.0
Malcolm Ingram,6.15,7.6,1.4153915830374757,0.0,0.0
Malcolm Joor,,,,0.0,0.0
Malcolm Karpeta,5.3,5.3,,0.0,0.0
Malcolm Keithley,8.4,8.4,,0.0,0.0
Malcolm King-Fontana,,,,0.0,0.0
Malcolm Kohll,5.333333333333333,6.1,0.8621678104251705,0.0,0.0
Malcolm Leigh,4.35,5.3,1.3435028842544403,0.0,0.0
Malcolm Leo,7.35,7.6,0.3535533905932738,0.0,0.0
Malcolm Lowry,6.8,6.8,,0.0,0.0
Malcolm M. Mays,,,,0.0,0.0
Malcolm MacRury,6.7,6.7,,0.0,0.0
Malcolm Marmorstein,5.3,6.7,0.8864052604279183,0.0,0.0
Malcolm Martin,4.8,4.8,,0.0,0.0
Malcolm McClintick,6.3,6.3,,0.0,0.0
Malcolm McDowell,5.699999999999999,7.6,2.68700576850888,0.0,0.0
Malcolm McLoughlin,,,,0.0,0.0
Malcolm Mcdonald,,,,0.0,0.0
Malcolm Mowbray,6.3,6.5,0.2828427124746193,0.0,0.0
Malcolm Muggeridge,6.7,6.7,,0.0,0.0
Malcolm Needs,4.6,5.5,1.272792206135785,0.0,0.0
Malcolm Panday,4.9,4.9,,0.0,0.0
Malcolm Pelles,,,,0.0,0.0
Malcolm Penny,7.8,7.8,,0.0,0.0
Malcolm Petal,5.4,5.4,,0.0,0.0
Malcolm Pullinger,7.2,7.2,,0.0,0.0
Malcolm Rector,,,,0.0,0.0
Malcolm Rogge,8.7,8.7,,0.0,0.0
Malcolm S. Forbes,7.0,7.4,0.5656854249492386,0.0,0.0
Malcolm Spellman,5.1,5.1,,0.0,0.0
Malcolm Stephens,3.9,3.9,,0.0,0.0
Malcolm Stewart,6.7,6.7,,0.0,0.0
Malcolm Stone,6.4,6.4,,0.0,0.0
Malcolm Stuart Boylan,5.1,5.1,,0.0,0.0
Malcolm T. Goldman,3.4,3.4,,0.0,0.0
Malcolm Velazco,,,,0.0,0.0
Malcolm Washington,,,,0.0,0.0
Malcolm Willis,,,,0.0,0.0
Malcolm Wyer,,,,0.0,0.0
Malcolm X,7.6,7.7,0.14142135623730995,0.0,0.0
Malcom Banks,,,,0.0,0.0
Malcom Sangster,8.0,8.0,,0.0,0.0
Malec Démiaro,,,,0.0,0.0
Malek Afsari,7.675000000000001,8.4,0.7847504911329045,0.0,0.0
Malek Alloula,7.6,7.6,,0.0,0.0
Malek Bensmaïl,7.4,8.0,0.8485281374238568,0.0,0.0
Malek Burns,,,,0.0,0.0
Malek Haddad,,,,0.0,0.0
Malen Azzam,7.266666666666666,9.0,2.343786110832926,0.0,0.0
Malena Blanco,,,,0.0,0.0
Malena Bystrowicz,4.8,4.8,,0.0,0.0
Malena Carrion,,,,0.0,0.0
Malena Céspedes Guarini,,,,0.0,0.0
Malena Fainsod,4.3,4.3,,0.0,0.0
Malena Martinez,7.4,7.4,,0.0,0.0
Malena Noguer,,,,0.0,0.0
Malena Pichot,,,,0.0,0.0
Malena Sessano,,,,0.0,0.0
Malena Solarz,6.65,6.9,0.3535533905932738,0.0,0.0
Malena Villa,,,,0.0,0.0
Malena Villarino,,,,0.0,0.0
Malene Choi,,,,0.0,0.0
Malene Ravn,,,,0.0,0.0
Malene Vilstrup,4.8,4.8,,0.0,0.0
Malga Kubiak,4.0625,7.2,1.8577540203159297,0.0,0.0
Malgorzata Biedronska,,,,0.0,0.0
Malgorzata Brama,,,,0.0,0.0
Malgorzata Dobrowolska,9.1,9.1,,0.0,0.0
Malgorzata Dziewulska,,,,0.0,0.0
Malgorzata Imielska,6.8,7.9,1.0535653752852745,0.0,0.0
Malgorzata Kopernik,6.3,6.3,,0.0,0.0
Malgorzata Kowalczyk,,,,0.0,0.0
Malgorzata Kozera,6.4,6.4,,0.0,0.0
Malgorzata Lupina,,,,0.0,0.0
Malgorzata Mielcarek,,,,0.0,0.0
Malgorzata Musierowicz,5.6,6.5,1.2727922061357857,0.0,0.0
Malgorzata Oliwia Sobczak,,,,0.0,0.0
Malgorzata Ruszkiewicz,,,,0.0,0.0
Malgorzata Saniewska,,,,0.0,0.0
Malgorzata Sawicka-Owsiany,5.7,5.7,,0.0,0.0
Malgorzata Sikorska-Miszczuk,5.5,5.5,,0.0,0.0
Malgorzata Sobieszczanska,6.199999999999999,7.1,1.272792206135785,0.0,0.0
Malgorzata Szejnert,6.5,6.5,,0.0,0.0
Malgorzata Szumowska,6.1875,6.6,0.33139316313320155,0.0,0.0
Malgorzata Tyszowiecka,5.7,5.7,,0.0,0.0
Malgorzata Wieckowicz-Zyla,,,,0.0,0.0
Malgosha Gago,6.6,6.6,,0.0,0.0
Malhar Singh,,,,0.0,0.0
Mali Elfman,4.9,5.0,0.14142135623730995,0.0,0.0
Mali G.,2.7,2.7,,0.0,0.0
Mali Weil,,,,0.0,0.0
Malia Mau,7.7,7.7,,0.0,0.0
Malia Miglino,3.7,3.7,,0.0,0.0
Malia Scharf,7.0,7.0,,0.0,0.0
Malia Scotch Marmo,6.225,6.8,0.5315072906367327,0.0,0.0
Malick Khoury,3.9,3.9,,0.0,0.0
Malidar Hadiyuwono,,,,0.0,0.0
Maliha K. Ahmed,5.0,5.0,,0.0,0.0
Malihe Rezaie,,,,0.0,0.0
Malik Amandla,,,,0.0,0.0
Malik B. El-Amin,,,,0.0,0.0
Malik Bader,5.4,5.4,,0.0,0.0
Malik Barnes,,,,0.0,0.0
Malik Barrett,6.3,6.3,,0.0,0.0
Malik Bendjelloul,8.2,8.2,,0.0,0.0
Malik Bentalha,4.6,4.6,,0.0,0.0
Malik Burke,,,,0.0,0.0
Malik Chibane,5.15,6.3,1.0785793124908958,0.0,0.0
Malik Fromm,,,,0.0,0.0
Malik Imdad Hussain,,,,0.0,0.0
Malik Isasis,7.166666666666667,7.7,0.8386497083606085,0.0,0.0
Malik Kassabekov,,,,0.0,0.0
Malik Kleist,7.1000000000000005,8.3,1.5132745950421556,0.0,0.0
Malik Lakhdar-Hamina,5.5,5.5,,0.0,0.0
Malik Marcell,,,,0.0,0.0
Malik Nejer,6.0,6.0,,0.0,0.0
Malik Peer,,,,0.0,0.0
Malik Polo Bear Alim,,,,0.0,0.0
Malik Rumeau,7.3,7.3,,0.0,0.0
Malik Salaam,,,,0.0,0.0
Malik Timirbulatov,,,,0.0,0.0
Malik Vitthal,6.7,6.7,,0.0,0.0
Malika El Manoug,,,,0.0,0.0
Malika Ferdjoukh,6.5,6.5,,0.0,0.0
Malika Frazier,,,,0.0,0.0
Malika Husainova,,,,0.0,0.0
Malika Musayeva,,,,0.0,0.0
Malika Zouhali-Worrall,7.35,7.6,0.3535533905932738,0.0,0.0
Malin Andersson,5.1,5.1,,0.0,0.0
Malin Björkman-Widell,8.1,8.1,,0.0,0.0
Malin Dahl,5.5,7.1,1.4177446878757822,0.0,0.0
Malin Erixon,,,,0.0,0.0
Malin Holmberg-Karim,7.1,7.1,,0.0,0.0
Malin Korkeasalo,6.4,6.4,,0.0,0.0
Malin Lagerlöf,5.625,6.3,0.5852349955359812,0.0,0.0
Malin Myrén,,,,0.0,0.0
Malin Nevander,5.0,5.1,0.141421356237309,0.0,0.0
Malin Schwerdtfeger,6.3,6.3,,0.0,0.0
Malin Skjöld,5.3,5.3,,0.0,0.0
Malin Tiberg,,,,0.0,0.0
Malin Åsén,6.7,6.7,,0.0,0.0
Malina DeCarlo,7.1,7.1,,0.0,0.0
Malina Nwabuonwor,,,,0.0,0.0
Malina Petrova,,,,0.0,0.0
Malina Tomova,,,,0.0,0.0
Malinda Kathleen Reese,,,,0.0,0.0
Malindi Fickle,7.6,7.6,,0.0,0.0
Malindu Gajadheera,,,,0.0,0.0
Malique Harris,,,,0.0,0.0
Malka Ribowska,6.7,6.7,,0.0,0.0
Malkaiah Mehlek Dawveed,,,,0.0,0.0
Malkiat Meet,4.5,4.5,,0.0,0.0
Malkit Buttar,4.8,4.8,,0.0,0.0
Malla Grapengiesser,7.1,7.1,,0.0,0.0
Mallak Brooks Bey,7.9,7.9,,0.0,0.0
Mallanaga Vatsyayana,7.1,7.1,,0.0,0.0
Mallarapu Kumar,,,,0.0,0.0
Malleka Mohini Sen,,,,0.0,0.0
Mallesh .B.,6.449999999999999,6.8,0.49497474683058373,0.0,0.0
Malleswar Bugga,,,,0.0,0.0
Malli,,,,0.0,0.0
Mallidi Vasishta,,,,0.0,0.0
Mallik,5.9,5.9,,0.0,0.0
Mallik Chintakunta,,,,0.0,0.0
Mallika Dhaliwal,8.5,8.5,,0.0,0.0
Mallika Dutt,7.3,7.3,,0.0,0.0
Mallika Yunis,6.7,6.7,,0.0,0.0
Mallikarjuna Malli,,,,0.0,0.0
Mallinath Harsha,,,,0.0,0.0
Malliyam Rajagopal,6.4,6.4,,0.0,0.0
Mallorie Ortega,8.0,8.0,,0.0,0.0
Mallory Culbert,7.1,7.1,,0.0,0.0
Mallory Everton,,,,0.0,0.0
Mallory Givens,8.9,8.9,,0.0,0.0
Mallory Grolleau,,,,0.0,0.0
Mallory Lee,,,,0.0,0.0
Mallory Snow,4.3,4.3,,0.0,0.0
Mallory Weggemann,,,,0.0,0.0
Mallory Westfall,6.5,6.5,,0.0,0.0
Mally Corrigan,,,,0.0,0.0
Malou Berlin,,,,0.0,0.0
Malou Reymann,6.699999999999999,6.8,0.14142135623730995,0.0,0.0
Maloy Banerjee,5.4,5.4,,0.0,0.0
Malte Blockhaus,,,,0.0,0.0
Malte Ludin,7.6000000000000005,7.9,0.3000000000000006,0.0,0.0
Malte Nieschalk,,,,0.0,0.0
Malte Rauch,,,,0.0,0.0
Malte Roeper,7.1,7.1,,0.0,0.0
Malte Voß,,,,0.0,0.0
Malte Wandel,,,,0.0,0.0
Malte Welding,6.5,6.5,,0.0,0.0
Malte Wirtz,6.766666666666667,7.3,0.3204163957519442,0.0,0.0
Malu De Martino,8.1,8.1,,0.0,0.0
Malu Mader,5.9,5.9,,0.0,0.0
Malu Miranda,5.8,5.8,,0.0,0.0
Malu Tavares,5.3,5.3,,0.0,0.0
Malube Uhindu-Gingala,,,,0.0,0.0
Malusi Bengu,6.8,6.8,,0.0,0.0
Malvin Wald,4.766666666666667,5.6,0.8504900548115378,0.0,1.0
Malvina Karali,5.925,6.2,0.2753785273643051,0.0,0.0
Malvina Ursianu,7.042857142857144,7.7,0.49952358255022333,0.0,0.0
Malysone Bovorasmy,7.2,7.2,,0.0,0.0
Malín Alegría,5.9,5.9,,0.0,0.0
Malù Di Lonardo,5.1,5.1,,0.0,0.0
Malú Huacuja del Toro,4.95,5.0,0.0707106781186545,0.0,0.0
Mama Keïta,6.133333333333333,7.2,1.4364307617610168,0.0,0.0
Mamad Haghighat,6.2,6.2,,0.0,0.0
Mamadi Indoka,,,,0.0,0.0
Mamadou Dia,7.0,7.0,,0.0,0.0
Mamadou Diop,,,,0.0,0.0
Mamadou Kotiki Cissé,,,,0.0,0.0
Mamane,5.2,5.2,,0.0,0.0
Mamas,5.5,5.5,,0.0,0.0
Mamas Chandran,5.1,5.1,,0.0,0.0
Mamat Khalid,5.763636363636364,7.5,1.183837768223274,0.0,0.0
Mamdooh Afdile,,,,0.0,0.0
Mamdouh Azzam,7.8,7.8,,0.0,0.0
Mamdouh El Leithy,6.725,7.7,0.8958236433584459,0.0,0.0
Mamduh Shukry,6.3,7.0,0.9899494936611668,0.0,0.0
Mamed Avdiyev,5.75,6.4,0.9192388155425123,0.0,0.0
Mamed Ogly Mamedov,4.9,4.9,,0.0,0.0
Mamen Díaz,5.6,5.6,,0.0,0.0
Mami Chihara,,,,0.0,0.0
Mami Oikawa,,,,0.0,0.0
Mami Shiraishi,,,,0.0,0.0
Mami Sugino,7.6,7.6,,0.0,0.0
Mami Sunada,6.65,7.7,1.0472185381603336,0.0,0.0
Mami Tsuchida,,,,0.0,0.0
Mami Watanabe,,,,0.0,0.0
Mamidala Srinivas,3.7,3.7,,0.0,0.0
Mamidala Thirupathi,6.1,6.1,,0.0,0.0
Mamidi Sudhakar Reddy,,,,0.0,0.0
Mamie Jean Calvert,6.133333333333333,7.7,1.3576941236277533,0.0,0.0
Mamiko Ikeda,6.3,6.3,,0.0,0.0
Mamiko Tokue,,,,0.0,0.0
Mamiya Fujimura,,,,0.0,0.0
Mammad Kazimov,6.35,7.2,1.2020815280171306,0.0,0.0
Mammadali Kazimov,,,,0.0,0.0
Mammadkamal Kazimov,5.4,5.4,,0.0,0.0
Mammen K. Rajan,5.3,5.3,,0.0,0.0
Mammu Chua,5.9,6.3,0.5656854249492382,0.0,0.0
Mamora Goda,5.5,5.5,,0.0,0.0
Mamoru Hosoda,7.525,8.1,0.45734742446707477,0.0,0.0
Mamoru Miyazaki,,,,0.0,0.0
Mamoru Nagano,6.1,6.1,,0.0,0.0
Mamoru Okusono,6.0,6.0,,0.0,0.0
Mamoru Oshii,6.183333333333334,7.7,1.0853437310330558,0.0,0.0
Mamoru Sasaki,6.6571428571428575,7.5,0.5169649381270911,0.0,0.0
Mamoru Watanabe,6.2,6.2,,0.0,0.0
Mamoun Hassan,7.2,7.7,0.7071067811865476,0.0,0.0
Mamrie Hart,6.05,6.6,0.7778174593052021,0.0,0.0
Mamta Anand,5.7,5.7,,0.0,0.0
Mamta Nanda,,,,0.0,0.0
Mamta Patnaik,4.1,4.1,,0.0,0.0
Mamta Trivedi,4.9,4.9,,0.0,0.0
Mamu Vies,,,,0.0,0.0
Mamuka Dolidze,7.8,7.8,,0.0,0.0
Mamuka Kherkheulidze,7.7,7.7,,0.0,0.0
Mamunur Rashid Tanim,,,,0.0,0.0
Man Ai,,,,0.0,0.0
Man Chan,,,,0.0,0.0
Man Cheung,,,,0.0,0.0
Man Choi Lee,5.4399999999999995,7.0,0.6508294303182831,0.0,0.0
Man Fai Ng,5.95625,7.3,0.9062514367804703,0.0,0.0
Man Gu,5.05,6.3,1.7677669529663689,0.0,0.0
Man Hong Lung,5.8428571428571425,7.2,1.0921799956312803,0.0,0.0
Man Kit Poon,6.8,7.0,0.2828427124746193,0.0,0.0
Man Law,,,,0.0,0.0
Man Man,,,,0.0,0.0
Man Ngai,,,,0.0,0.0
Man Shan,,,,0.0,0.0
Man Sing So,5.8875,6.5,0.4454131308603928,0.0,0.0
Man Wah Wong,5.1,5.1,,0.0,0.0
Man Wei,,,,0.0,0.0
Man Wong,,,,0.0,0.0
Man Yin Chow,4.2,4.2,,0.0,0.0
Man Yu Chow,5.3999999999999995,6.1,0.754983443527075,0.0,0.0
Man e Kerr,8.4,8.4,,0.0,0.0
Man of Action,6.0,7.8,2.545584412271571,0.0,0.0
Man of Bronze,5.5,5.5,,0.0,0.0
Man-Cheuk Lai,5.414285714285714,6.0,0.6309478885734051,0.0,0.0
Man-Ching Wong,6.8,6.8,,0.0,0.0
Man-Chiu Lau,,,,0.0,0.0
Man-Chung Lam,4.7,4.7,,0.0,0.0
Man-Dik Law,2.6,2.6,,0.0,0.0
Man-Fai Cheng,6.12,7.2,0.8288546314040842,0.0,0.0
Man-Hee Lee,6.609999999999999,7.4,0.5300943312279428,0.0,0.0
Man-Hin Kwan,,,,0.0,0.0
Man-Ho Cheng,5.8,6.0,0.2828427124746193,0.0,0.0
Man-Ho Tsang,,,,0.0,0.0
Man-Hung Poon,5.9,5.9,,0.0,0.0
Man-Joong Kook,,,,0.0,0.0
Man-Ju Wang,6.1,6.1,,0.0,0.0
Man-Kei Chin,5.6,6.2,0.4690415759823429,0.0,0.0
Man-Kei Yiu,5.45,6.4,1.3435028842544405,0.0,0.0
Man-Keung Chan,6.3100000000000005,7.8,0.9048989475422979,0.0,0.0
Man-Leung Kwan,6.8,6.8,,0.0,0.0
Man-Lung Chow,4.9,4.9,,0.0,0.0
Man-Lung Ho,5.7,6.7,0.8912270834561268,0.0,0.0
Man-Ming Tong,7.5,7.5,,0.0,0.0
Man-Sang Lo,6.4,7.2,0.7615773105863908,0.0,0.0
Man-Tak Yung,,,,0.0,0.0
Man-Tsun Lo,,,,0.0,0.0
Man-Wah Cheng,5.777777777777778,6.6,0.5739725119240854,0.0,0.0
Man-Wai Cheung,6.2,6.2,,0.0,0.0
Man-Wai Ng,5.4,5.4,,0.0,0.0
Man-Yiu Lee,5.05,5.8,1.0606601717798212,0.0,0.0
Man-dae Bong,5.5,5.5,,0.0,0.0
Man-gon Kim,4.566666666666666,5.3,0.7023769168568493,0.0,0.0
Man-ho Ng,,,,0.0,0.0
Man-hung Pun,6.2,6.2,,0.0,0.0
Man-won Nam,,,,0.0,0.0
Mana García,,,,0.0,0.0
Mana Sakura,5.8,5.8,,0.0,0.0
